Country Name,Country Code,Series Name,Series Code,Year,Value
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2017,231.1430094
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2017,40
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,25.2
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017,16.95556348
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2017,15.77141276
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2017,50.03933382
Indonesia,IDN,Gini index,SI.POV.GINI,2017,36.4
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017,69.047
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,69.953
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2017,0.027927501
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2017,0.131470382
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,755.3513042
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,8.986913111
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2017,85.30408471
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,90.94553912
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2017,0.535
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2017,34.1
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,10.6
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2017,-0.019734269
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2017,-0.504938722
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2017,97.61904907
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2017,79.78147256
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2017,96.66666412
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,0.7
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017,16.07688405
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2017,4.279012063
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2017,22.62640449
Singapore,SGP,Gini index,SI.POV.GINI,2017,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017,74.361
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,83.09512195
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2017,2.109154701
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2017,-0.168806583
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,5799.395295
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,4.279012063
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2017,291.9176786
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,107.4728739
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2017,0.884
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2017,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2017,2.225981951
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2017,1.599125028
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2017,41.42856979
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2017,190.400536
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2017,53.80952454
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,22.2
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017,27.10067447
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2017,20.26279687
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2017,39.11018027
Thailand,THA,Gini index,SI.POV.GINI,2017,36.4
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017,74.277
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,76.989
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2017,0.007616858
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2017,-1.045476913
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,1988.137815
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,17.57845304
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2017,7.42571255
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,79.50623718
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2017,0.604
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2017,0.8
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,7.9
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2017,0.257845819
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2017,-0.754879415
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2017,38.57143021
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2017,218.5359163
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2017,32.38095093
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,27.8
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017,18.33270181
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2017,24.68577938
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2017,23.75802395
Philippines,PHL,Gini index,SI.POV.GINI,2017,
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017,60.949
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,69.966
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2017,0.127081677
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2017,0.08399754
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,544.4751998
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,14.50245841
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2017,41.84023226
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,80.92276001
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2017,0.548
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2017,
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2017,-0.034911115
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2017,-1.189291
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2017,55.7142868
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2017,269.2269602
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2017,63.80952454
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,5.2
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2017,14.94500758
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2017,17.04318489
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2017,58.63488054
Malaysia,MYS,Gini index,SI.POV.GINI,2017,
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2017,68.555
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2017,75.542
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2017,0.671388507
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2017,-0.398660809
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,2617.764623
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,0.888973994
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2017,45.27291161
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2017,78.8863678
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2017,0.622
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2017,
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2017,
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2017,0.777732432
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2017,0.111209631
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,35.23809433
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,1279.737526
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2018,52.38095093
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,24.3
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,20.16301763
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,39.52595646
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2018,46.23468154
Viet Nam,VNM,Gini index,SI.POV.GINI,2018,35.7
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,82.855
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,74.1
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2018,-0.37249127
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2018,-1.470917106
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,885.6468418
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,1.303895769
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,54.76223109
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,92.83777108
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.687239349
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,5.2
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,6.8
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2018,-0.011720616
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.033082962
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,44.2857132
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,269.3184249
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2018,41.90476227
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,22
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,18.43718958
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,15.59991066
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2018,49.71681778
Indonesia,IDN,Gini index,SI.POV.GINI,2018,36.3
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,70.027
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,70.08
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2018,-0.021816468
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2018,0.162210986
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,826.03866
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,8.596518373
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,102.9261706
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,92.81207396
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.537957251
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,30.3
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,9.8
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2018,0.141379878
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,-0.55203402
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,98.57142639
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,71.33739044
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2018,97.61904907
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,0.8
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,15.97685716
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,4.116121992
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2018,22.31092437
Singapore,SGP,Gini index,SI.POV.GINI,2018,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,74.119
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,83.29756098
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2018,2.121737957
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2018,-0.075884558
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,5692.665647
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,4.116121992
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,291.2395521
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,105.7452509
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.88708365
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2018,2.231765747
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,1.468256593
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,39.04761887
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,187.9323272
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2018,52.8571434
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,23.7
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,30.0080974
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,23.96146754
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2018,39.03971501
Thailand,THA,Gini index,SI.POV.GINI,2018,36.4
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,74.858
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.19
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2018,-0.044096656
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2018,-1.01745832
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,1951.855636
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,19.63892345
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,4.552838398
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,80.60453051
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.616861403
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,0.9
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,9.9
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2018,0.254539996
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,-0.799416125
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,32.8571434
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,231.899767
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2018,31.90476227
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,27.6
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,20.58850778
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,23.48970571
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2018,23.87500419
Philippines,PHL,Gini index,SI.POV.GINI,2018,42.3
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,60.799
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,69.761
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2018,0.028766409
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2018,0.0210947
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,554.4982835
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,14.08450944
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,42.37393914
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,79.36224698
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.549015582
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,21.8
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,16.7
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2018,0.062349122
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,-1.096203804
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2018,62.8571434
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2018,294.834087
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2018,69.52381134
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2018,5.3
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2018,16.65417533
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2018,16.70954802
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2018,58.48224015
Malaysia,MYS,Gini index,SI.POV.GINI,2018,41.2
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2018,69.065
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,75.734
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2018,0.575907409
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2018,-0.09950076
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,2839.452448
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2018,1.271791082
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2018,45.9194115
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,74.4872818
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2018,0.632578671
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2018,0.2
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,5.6
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2018,1.053889871
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2018,0.248113677
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,32.8571434
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,1547.488274
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2019,51.90476227
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,20.4
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,20.83178689
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,30.86737702
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2019,46.47684165
Viet Nam,VNM,Gini index,SI.POV.GINI,2019,
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,81.939
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.211
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2019,-0.3752608
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2019,-1.404853225
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,987.2714724
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,2.94445993
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,54.72004918
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,94.65462168
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,5.7
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2019,0.027881082
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,0.039987404
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,35.23809433
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2019,293.9406546
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2019,40.47618866
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2019,19.8
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2019,19.4270919
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2019,14.5841229
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2019,49.39429641
Indonesia,IDN,Gini index,SI.POV.GINI,2019,35.4
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2019,70.571
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.349
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2019,0.02895139
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2019,0.131386235
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,844.8700394
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2019,8.095606047
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2019,109.7802212
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,94.94670449
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2019,
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2019,28.3
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,9.4
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2019,0.138700008
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2019,-0.502143025
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2019,99.04762268
